DateTime,Depth,temp
2018-07-17,0,14.47643433
2018-07-18,0,12.46727905
2018-07-19,0,13.12886963
2018-07-20,0,16.02404175
2018-07-21,0,16.55281982
2018-07-22,0,16.25313721
2018-07-23,0,14.25386963
2018-07-24,0,14.82772217
2018-07-25,0,17.29042969
2018-07-26,0,15.76040039
2018-07-27,0,12.28838501
2018-07-28,0,12.25859985
2018-07-29,0,13.47268066
2018-07-30,0,12.53310547
2018-07-31,0,11.21239624
2018-08-01,0,10.63445435
2018-08-02,0,14.07506714
2018-08-03,0,14.75692139
2018-08-04,0,14.44851074
2018-08-05,0,13.98668823
2018-08-06,0,12.88314209
2018-08-07,0,12.38118896
2018-08-08,0,12.46276245
2018-08-09,0,12.70900879
2018-08-10,0,12.23516235
2018-08-11,0,11.78966675
2018-08-12,0,14.56694946
2018-08-13,0,15.80965576
2018-08-14,0,15.06737671
2018-08-15,0,15.35595093
2018-08-16,0,13.21154175
2018-08-17,0,13.27904663
2018-08-18,0,14.02053223
2018-08-19,0,17.17339478
2018-08-20,0,17.66680298
2018-08-21,0,14.10469971
2018-08-22,0,12.70244751
2018-08-23,0,13.13594971
2018-08-24,0,13.42775879
2018-08-25,0,13.91613159
2018-08-26,0,11.76366577
2018-08-27,0,11.44725952
2018-08-28,0,15.66661987
2018-08-29,0,16.2151123
2018-08-30,0,14.73934326
2018-08-31,0,14.94475708
2018-09-01,0,12.39653931
2018-09-02,0,9.716577148
2018-09-03,0,8.490869141
2018-09-04,0,11.66259155
2018-09-05,0,14.44805298
2018-09-06,0,13.02807007
2018-09-07,0,11.07457886
2018-09-08,0,10.82531128
2018-09-09,0,10.78841553
2018-09-10,0,9.883721924
2018-09-11,0,12.52431641
2018-09-12,0,11.95076904
2018-09-13,0,11.17699585
2018-09-14,0,9.469018555
2018-09-15,0,7.719476318
2018-09-16,0,9.635980225
2018-09-17,0,9.145532227
2018-09-18,0,10.38689575
2018-09-19,0,13.05562744
2018-09-20,0,13.90050659
2018-09-21,0,13.29598389
2018-09-22,0,10.43981323
2018-09-23,0,7.599969482
2018-09-24,0,9.125939941
2018-09-25,0,8.262078857
2018-09-26,0,6.776452637
2018-09-27,0,5.470117188
2018-09-28,0,5.359399414
2018-09-29,0,4.209619141
2018-09-30,0,3.663201904
2018-10-01,0,4.448327637
2018-10-02,0,8.585168457
2018-10-03,0,9.775018311
2018-10-04,0,7.936242676
2018-10-05,0,8.570153809
2018-10-06,0,8.725854492
2018-10-07,0,9.034967041
2018-10-08,0,8.84130249
2018-10-09,0,8.946862793
2018-10-10,0,8.49151001
2018-10-11,0,11.1836792
2018-10-12,0,12.91518555
2018-10-13,0,10.30120239
2018-10-14,0,9.051171875
2018-10-15,0,11.18602905
2018-10-16,0,9.882501221
2018-10-17,0,8.261773682
2018-10-18,0,10.23751221
2018-10-19,0,10.88173828
2018-10-20,0,11.34511719
2018-10-21,0,7.605310059
2018-10-22,0,9.888482666
2018-10-23,0,10.27337036
2018-10-24,0,10.67208252
2018-10-25,0,10.77730713
2018-10-26,0,13.05785522
2018-10-27,0,8.99553833
2018-10-28,0,9.765527344
2018-10-29,0,6.537896729
2018-10-30,0,6.532891846
2018-10-31,0,9.592767334
2018-11-01,0,6.275354004
2018-11-02,0,6.20647583
2018-11-03,0,8.137353516
2018-11-04,0,7.234368896
2018-11-05,0,8.466912842
2018-11-06,0,6.911187744
2018-11-07,0,6.175256348
2018-11-08,0,8.351922607
2018-11-09,0,10.18135986
2018-11-10,0,8.2015625
2018-11-11,0,5.755426025
2018-11-12,0,7.64989624
2018-11-13,0,5.988946533
2018-11-14,0,4.338250732
2018-11-15,0,4.384851074
2018-11-16,0,4.884118652
2018-11-17,0,5.750512695
2018-11-18,0,4.50524292
2018-11-19,0,6.125726318
2018-11-20,0,6.586450195
2018-11-21,0,4.961755371
2018-11-22,0,4.900476074
2018-11-23,0,3.854547119
2018-11-24,0,4.561669922
2018-11-25,0,3.24642334
2018-11-26,0,1.199945068
2018-11-27,0,2.809259033
2018-11-28,0,2.516717529
2018-11-29,0,5.870446777
2018-11-30,0,7.10189209
2018-12-01,0,6.913842773
2018-12-02,0,6.129785156
2018-12-03,0,5.456201172
2018-12-04,0,8.225579834
2018-12-05,0,9.595819092
2018-12-06,0,7.797784424
2018-12-07,0,2.173791504
2018-12-08,0,4.677728271
2018-12-09,0,6.703179932
2018-12-10,0,5.846673584
2018-12-11,0,5.015588379
2018-12-12,0,0.974847412
2018-12-13,0,0.273858643
2018-12-14,0,4.321252441
2018-12-15,0,0.028161621
2018-12-16,0,-0.405615234
2018-12-17,0,2.833886719
2018-12-18,0,5.052972412
2018-12-19,0,8.361474609
2018-12-20,0,7.128137207
2018-12-21,0,8.568536377
2018-12-22,0,4.486627197
2018-12-23,0,3.052789307
2018-12-24,0,6.78548584
2018-12-25,0,6.350946045
2018-12-26,0,5.742578125
2018-12-27,0,5.009332275
2018-12-28,0,5.355737305
2018-12-29,0,5.089593506
2018-12-30,0,2.241021729
2018-12-31,0,0.705377197
